,Time,User,Tweet,Country
968,2023-01-25 10:30:27+00:00,Dillish_Brown,What’s happening to your credibility @ZenithBank,
969,2023-01-25 10:29:41+00:00,1Dudubello,@ZenithBank How do i get a quick loan with zenith,
970,2023-01-25 10:28:36+00:00,shallybabyyy,@rsvptemple @ZenithBank They’ve been blowing up my mailbox! https://t.co/lLeqnDqcZg,
971,2023-01-25 10:28:29+00:00,MrDecency_,@ZenithBank and @myaccessbank return my money.,
972,2023-01-25 10:28:04+00:00,Akinswaggs,"RT @youcancallmeTEN: Today will be my last day using @ZenithBank if they don’t refund my money. 

Makes no sense complaining when they don’…",
973,2023-01-25 10:27:33+00:00,dat_teewhy,@ZenithBank needs to venture into poultry farming ‘cos this is not banking!!!,
974,2023-01-25 10:23:45+00:00,1145Kamil,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
975,2023-01-25 10:21:17+00:00,youcancallmeTEN,"Today will be my last day using @ZenithBank if they don’t refund my money. 

Makes no sense complaining when they don’t refund issues like this. Plus the possibility of this happening again….stupid bank",
976,2023-01-25 10:20:39+00:00,phot0box,"RT @ZenithBank: Let us help you reach your Zenith.

#ZenithBank #Wednesday #GoodMorning #MorningMotivation https://t.co/V87gdQJGjT",
977,2023-01-25 10:19:56+00:00,MrDecency_,"@ZenithBank I have lost so many amounts through this debit and not credit means from you guys,I won't let this 1500 slide.
@cenbank @fccpcnigeria 
This becoming a reoccurrence to @ZenithBank https://t.co/f00ZCVDOr6",
978,2023-01-25 10:19:56+00:00,_SkeleOg,"RT @a_ma_ka__: Please Nigerians keep tagging @ZenithBank ….I need my money complete. 4,039,900 not 800,500
@ZenithBank Refund my money in f…",
979,2023-01-25 10:18:35+00:00,LEB2GAL,"RT @ZenithBank: Tag that person under this post.

#ZenithBank #TuesdayFun #Appreciation #Tuesday https://t.co/XzKPRIogbd",
980,2023-01-25 10:18:30+00:00,LEB2GAL,"RT @ZenithBank: Let us help you reach your Zenith.

#ZenithBank #Wednesday #GoodMorning #MorningMotivation https://t.co/V87gdQJGjT",
981,2023-01-25 10:18:24+00:00,RASHEEDATIBRA10,"@ZenithBank Hello!
I got my master card on Monday and I wanted to open the bank app but it keeps saying ""invalid credentials entered"" and I'm currently in Oye ekiti, there's no zenith Bank office here....pls help.@zenithbank_69",
982,2023-01-25 10:18:22+00:00,RebeccaAkinkun2,"@ZenithBank @ZenithBank reverse my money oooo @cenbank pls see to this, they tend not to reverse our money knowing fully well the money wasn't withdrawn from the ATM",
983,2023-01-25 10:17:45+00:00,chima_eme,"RT @a_ma_ka__: @ZenithBank  Refund my money 
@ZenithBank Refund my money 
@ZenithBank Refund my money 
@ZenithBank my money is 4,039,900 no…",
984,2023-01-25 10:17:31+00:00,Chinedu76637482,"@ZenithBank This one na see finish, soon you people will use una hand change our surname. is of no use banking money in bank because is not save self.",
985,2023-01-25 10:17:27+00:00,Amicable00007,@ZenithBank how will I opened an account with you,
986,2023-01-25 10:16:28+00:00,KTochy,@ZenithBank this is the second time I’m making this complain about a failed transaction which I was debited I need my funds reversed,
987,2023-01-25 10:15:51+00:00,muhammad_rantan,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
988,2023-01-25 10:15:45+00:00,12thPurple,@ZenithBank please can we avoid this fight?,
989,2023-01-25 10:15:19+00:00,abijf1,@TweetsPrincess @ZenithBank Me too,
990,2023-01-25 10:15:13+00:00,AAOjetimi,"Hi @ZenithBank,
You debited me without sending the airtime.
Kindly check your DM...",
991,2023-01-25 10:14:15+00:00,RASHEEDATIBRA10,"@ZenithBank Hello!
I got my master card on Monday and I wanted to open the bank app but it keeps saying ""invalid credentials entered"" and I'm currently in Oye ekiti, there's no zenith Bank office here....pls help.@zenithbank",
992,2023-01-25 10:13:36+00:00,Klinn_Tonn,"@OmoyiboIvory @timi0301 @ZenithBank 😂 I wonder why people still use Zenith bank.
Try Fidelity bank",
993,2023-01-25 10:12:05+00:00,Ojukwuomeligbo,"@ZenithBank Someone transferred to my account since yesterday afternoon, it has not entered nor did I see credit alert. 

I am in pain. Kindly attend to this.",
994,2023-01-25 10:11:49+00:00,Ojukwuomeligbo,"@ZenithBank Someone transferred to my account since yesterday afternoon, it has not entered nor did I see credit alert. 

I am in pain. Kindly attend to this.",
995,2023-01-25 10:10:57+00:00,CHIOMAI71929221,@ZenithBank Zenith bank nawa .well I already stopped using the bank,
996,2023-01-25 10:10:41+00:00,Ozi_Prodigy,"RT @rsvptemple: don’t we have enough material to initiate a class action suit v. @ZenithBank ???

it is getting embarrassing at this point.",
997,2023-01-25 10:10:05+00:00,Holiman88089319,"@ZenithBank What hell is going on with you I made a transaction to purchase card on my zenith app then you debited me since morning up till now I haven’t gotten the card up till now 
Such a useless bank",
998,2023-01-25 10:08:07+00:00,Mohamme54727913,@Opresii @ZenithBank,
999,2023-01-25 10:07:47+00:00,Francissonia3,@ZenithBank @SomtochukwuEm14 Plz how do I access my account number cos I forgot it,
1000,2023-01-25 10:02:53+00:00,patrick_speech,@ZenithBank I am the best https://t.co/bKqcLastwf,
1001,2023-01-25 10:01:36+00:00,Loci2022,@ZenithBank Armed robbers bank,
1002,2023-01-25 09:59:56+00:00,Do_syke,"@ZenithBank may your network in 2023 not be like 2022 in Jesus Name

I've been trying to make a transfer with your app since and it's not working 😭😭
#PetrolDieselPrice #PeterObiInKaduna",
1003,2023-01-25 09:57:52+00:00,Ajikaowo3,"RT @Oluwasharp: @ZenithBank Pls assist me, I haven't been credited since11am https://t.co/mPvwFfPeuL",
1004,2023-01-25 09:55:03+00:00,JournoWhykay,"RT @OthmanBabaji: Dear @ZenithBank,  pls  help immediately block this account;  4205181717 USA Bala Umar. The owner swindled a First bank c…",
1005,2023-01-25 09:54:41+00:00,abimbolaolukann,@ZenithBank Check your dm,
1006,2023-01-25 09:53:26+00:00,Son04Grace,"@i_am_anny1 @MTN180 @ZenithBank @myaccessbank The matter long 
Since on Friday",
1007,2023-01-25 09:53:15+00:00,AdesokanAdekun9,@ZenithBank Please can you explain electronic transfer level that you are deducting from my account every week,
1008,2023-01-25 09:53:08+00:00,a_dunola07,"At this point, I think all @ZenithBank affected customers should all come together and sue them because what is it? Is it only your bank? A lady was still lamenting of 4 millions earlier this month and now this? To think they collected bank of the year award. Awọn oníyèyè. https://t.co/yxnEcDBq2R",
1009,2023-01-25 09:52:54+00:00,Neefaa01,@ZenithBank Yeye bank refund my money,
1010,2023-01-25 09:52:20+00:00,Neefaa01,@ZenithBank Refund my money,
1011,2023-01-25 09:51:33+00:00,fujiblunt,"RT @rsvptemple: don’t we have enough material to initiate a class action suit v. @ZenithBank ???

it is getting embarrassing at this point.",
1012,2023-01-25 09:50:09+00:00,Jioke_Jioke,@apheees_ng @cenbank @ZenithBank REJECT OLD NAIRA Notes from Banks. No gree o,
1013,2023-01-25 09:49:26+00:00,Ruky_duran,@ZenithBank @zenith reply your dm and reverse my money fast,
1014,2023-01-25 09:48:59+00:00,PrinceDnice,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
1015,2023-01-25 09:48:27+00:00,JloBlessing,"RT @ZenithBank: Let us help you reach your Zenith.

#ZenithBank #Wednesday #GoodMorning #MorningMotivation https://t.co/V87gdQJGjT",
1016,2023-01-25 09:48:12+00:00,i_am_anny1,RT @Son04Grace: I recharged 6000 airtime via my MTN APP I was debit and even got a mail from @MTN180 that the transaction was successful. T…,
1017,2023-01-25 09:48:02+00:00,i_am_anny1,@Son04Grace @MTN180 @ZenithBank Same thing happened to me yesterday night up till now I haven’t seen both the money and the card @myaccessbank,
1018,2023-01-25 09:47:14+00:00,Latie32,@ZenithBank Why do I get debited even for credit alerts?,
1019,2023-01-25 09:45:54+00:00,Emmanue81168063,"RT @ZenithBank: Let us help you reach your Zenith.

#ZenithBank #Wednesday #GoodMorning #MorningMotivation https://t.co/V87gdQJGjT",
1020,2023-01-25 09:45:30+00:00,MrDecency_,"@ZenithBank and @myaccessbank 
@accessbank_help 
Kindly return my money or credit my meta business suit ad account.
This is daylight robbery.
I have lost over 8-10 to @ZenithBank through this debit and not crediting means.
I'm using this ad to promote my cake 🍰 business.",
1021,2023-01-25 09:45:27+00:00,EmodiProsper,"RT @rsvptemple: don’t we have enough material to initiate a class action suit v. @ZenithBank ???

it is getting embarrassing at this point.",
1022,2023-01-25 09:44:44+00:00,Geenyzeeny,@YourViewTVC Let's not forget the major fraud going on at @ZenithBank these days.... people are scared of banking their monies now,
1023,2023-01-25 09:44:18+00:00,bukolasmithh,"RT @rsvptemple: don’t we have enough material to initiate a class action suit v. @ZenithBank ???

it is getting embarrassing at this point.",
1024,2023-01-25 09:43:30+00:00,Pr8nz,There is something fundamentally wrong with @ZenithBank.,
1025,2023-01-25 09:42:04+00:00,Nataries4,@ZenithBank Gadu branch have no network,
1026,2023-01-25 09:41:55+00:00,generalocampo,@Opresii @ZenithBank,
1027,2023-01-25 09:41:26+00:00,damilolaa_xoxo,"RT @a_ma_ka__: @ZenithBank  Refund my money 
@ZenithBank Refund my money 
@ZenithBank Refund my money 
@ZenithBank my money is 4,039,900 no…",
1028,2023-01-25 09:40:55+00:00,TonyEmpireGroup,"@ZenithBank Please when someone makes a transfer and it says Successful, it should be in the recipients account in seconds if not minutes. I sent money to someone since 9am and she's yet to get it.
Please fix this and redeem your bank image. Lots of complaints lately.",
1029,2023-01-25 09:40:50+00:00,Pato40457562,@ZenithBank I have been Trying to make transfer do transfer to firstbank from my zenith App but is not going why ?,
1030,2023-01-25 09:40:15+00:00,SG0511GW,@Okeyjunior @awelz_davids @ZenithBank 😂😂,
1031,2023-01-25 09:38:32+00:00,agboelisha79,@ZenithBank ],
1032,2023-01-25 09:37:45+00:00,expatriate_nel,Dear @ZenithBank please reverse my money or credit my account because I just bought airtime and it didn't reflect in my number..,
1033,2023-01-25 09:36:56+00:00,Edvige72,@get_carbon @Carbon @ZenithBank I have replied you. Do the needful,
1034,2023-01-25 09:34:52+00:00,AuwalsaniYusuf2,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
1035,2023-01-25 09:34:20+00:00,nishishamaren,"RT @rsvptemple: don’t we have enough material to initiate a class action suit v. @ZenithBank ???

it is getting embarrassing at this point.",
1036,2023-01-25 09:33:45+00:00,kennyHTP,"@War_baby4PF @Diagnostic_Cas @Obi_of_Anambra_ @Apple @AppleMusic @ZenithBank Ah, does that mean we’ll need dollar card for international transactions now?",
1037,2023-01-25 09:32:26+00:00,apheees_ng,@cenbank It's unfortunate that commercial banks are not buying into your vision. I just left @ZenithBank  Isolo road branch in Lagos and I can tell you they are only dispensing old naira notes. I demand for new notes but they refused. They told us that the time will be extended.,
1038,2023-01-25 09:29:31+00:00,SmallJohnson8,@ZenithBank @SomtochukwuEm14 Hello Good morning,
1039,2023-01-25 09:28:46+00:00,y_ewatomi,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
1040,2023-01-25 09:26:57+00:00,MayowaJoshua12,@ZenithBank please respond to me and refund my money please,
1041,2023-01-25 09:26:41+00:00,Mayowa14824969,@ZenithBank please respond to me and refund my money please,
1042,2023-01-25 09:26:25+00:00,Mayowa77002270,@ZenithBank please respond to me and refund my money please@,
1043,2023-01-25 09:25:47+00:00,Joyjerr04694522,@ZenithBank @ZenithBank please you guys should pay me my money since 8 December,
1044,2023-01-25 09:25:22+00:00,get_carbon,"@Edvige72 @Carbon @ZenithBank Hello, we sincerely apologize for this experience. We have sent you a DM for further assistance.",
1045,2023-01-25 09:23:37+00:00,timi0301,"Such an arrogance... Nobody deemed it fit to reply to my tweet yesterday... Wasted airtime calling them for over 1hr twice to no avail, they're not replying emails either. @ZenithBank you are a useless brand https://t.co/TwcZBTYh9M",
1046,2023-01-25 09:20:13+00:00,realDaranijo,Dear @FirstBankngr @ZenithBank @PolarisBankLtd @UBAGroup @StanbicIBTC @myaccessbank kindly help us tell your banks in Saki West local government to load new Naira in their ATM as well as attend to people who wants to deposit their old Naira. People are really suffering. @cenbank,
1047,2023-01-25 09:19:29+00:00,Edvige72,@get_carbon @Carbon and @ZenithBank please where is my money? I made a transfer from my zenith account on dec 15th 2022 to my friend's carbon acc. She never received it but I was debited. @ZenithBank keeps telling me they are waiting for @carbon to return the money😡😡😡😡😡,
1048,2023-01-25 09:19:24+00:00,TheGbosh,What is actually wrong with @ZenithBank these days,
1049,2023-01-25 09:18:35+00:00,DeTOF1,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
1050,2023-01-25 09:16:48+00:00,MoonlightEnte14,"RT @ZenithBank: Let us help you reach your Zenith.

#ZenithBank #Wednesday #GoodMorning #MorningMotivation https://t.co/V87gdQJGjT",
1051,2023-01-25 09:15:59+00:00,gatsegwasiPhD,@nwosubuzor @ZenithBank Awwwww thank you dear. I appreciate you,
1052,2023-01-25 09:14:49+00:00,ogbu_chidubem,@ZenithBank you guys hv started again😒,
1053,2023-01-25 09:09:49+00:00,Benita750,"If you are currently banking with @ZenithBank, I suggest you move all your money to a more secure account and close that account. They are stealing customers money and not doing anything about it.

#ZenithBank #thieves",
1054,2023-01-25 09:08:38+00:00,Timilemon,@patra1708 @Dotman44580101 @constanceamaka2 @ZenithBank I know their type. They will come here to be forming all knowing and sacrosanct but he can’t even take half of it when it happens to him. Rubbish,
1055,2023-01-25 09:08:31+00:00,abdulganiusagir,@ZenithBank You can't resolve despence error,
1056,2023-01-25 09:08:16+00:00,AssistantHusba2,"RT @longlivebayor: @cenbank Investigate @ZenithBank for theft, they are stealing peoples money",
1057,2023-01-25 09:07:14+00:00,AlvinIshua116,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
1058,2023-01-25 09:06:32+00:00,abdulganiusagir,"RT @ZenithBank: Let us help you reach your Zenith.

#ZenithBank #Wednesday #GoodMorning #MorningMotivation https://t.co/V87gdQJGjT",
1059,2023-01-25 09:03:20+00:00,Agathaafe,"RT @rsvptemple: don’t we have enough material to initiate a class action suit v. @ZenithBank ???

it is getting embarrassing at this point.",
1060,2023-01-25 09:02:47+00:00,Gabbiebabbi,@zenithbankcah @ZenithBank,
1061,2023-01-25 09:02:23+00:00,OmoyiboIvory,@timi0301 @ZenithBank Lol. Kpele,
1062,2023-01-25 09:01:42+00:00,abikieade,@scarfizal @ZenithBank @UBAGroup Got some last week....,
1063,2023-01-25 09:00:17+00:00,Benita750,@ZenithBank Thieves! Fix your bank,
1064,2023-01-25 08:59:25+00:00,Benita750,"@ZenithBank you guys are really thieves ooo, I bought airtime twice from my mobile app, it told me transaction failed but I was still debited. I have read other people complain but now I know you all are thieves and scammers. Better fix your bank. Fucktards!",
1065,2023-01-25 08:59:11+00:00,Atai4Samuel,"RT @ZenithBank: Let us help you reach your Zenith.

#ZenithBank #Wednesday #GoodMorning #MorningMotivation https://t.co/V87gdQJGjT",
1066,2023-01-25 08:57:51+00:00,timi0301,"Zenith is a useless bank
Zenith is a useless bank
Zenith is a useless bank
@ZenithBank is a very useless bank
Zenith is a useless bank
Zenith is a useless bank
Zenith is a useless bank
@ZenithBank is a very useless bank",
1067,2023-01-25 08:57:33+00:00,AsvpRoski,"RT @a_ma_ka__: Please Nigerians keep tagging @ZenithBank ….I need my money complete. 4,039,900 not 800,500
@ZenithBank Refund my money in f…",
1068,2023-01-25 08:57:32+00:00,MondayEyo4,"@ZenithBank Good morning
Pls l need help on a transaction l did on 23/01/2023 up till date the receiver said he has not been credited. My name is Monday Eyo
Here is my account details
1005603627.",
1069,2023-01-25 08:57:01+00:00,surv3secondz,@scarfizal @ZenithBank @UBAGroup But I thought the policy was  our ATM woildnt dispense 1000 notes again. that we can only get 200 naira notes?,"Place(_api=<tweepy.api.API object at 0x000001E6C271B370>, id='011a942e0a0e8fb2', url='https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json', place_type='admin', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001E6C271B370>, type='Polygon', coordinates=[[[2.7063037, 6.3703877], [4.350022, 6.3703877], [4.350022, 6.6985461], [2.7063037, 6.6985461]]]), attributes={})"
1070,2023-01-25 08:56:18+00:00,cerberussawyer,"@diisa2002 Sharrap! Don’t Christian workers do praise and worship before opening up? I worked with @ZenithBank between 2008-2009, lekki and ribadu branches, and it was a usual morning thing",
1071,2023-01-25 08:56:11+00:00,Jammboiy,"RT @yojora: @officialEFCC 
There’s massive fraud going in/through @ZenithBank , this person and many others have complained and it looks li…",
1072,2023-01-25 08:55:53+00:00,Winniecdo,"RT @yojora: @officialEFCC 
There’s massive fraud going in/through @ZenithBank , this person and many others have complained and it looks li…",
1073,2023-01-25 08:55:47+00:00,FadereraT,"@ZenithBank It's so crazy still having an account with you people
What's the stamp duty for?
I don't understand if you are the one maintaining my card deduction money for card maintenance 
It's absurd.",
1074,2023-01-25 08:54:18+00:00,stanley_108,"@ZenithBank I did airtime last week Friday and I didn't receive the airtime but it was deducted from my acct balance , I am yet to receive the reversal up till now.",
1075,2023-01-25 08:54:06+00:00,broadstreetlag,"Five #banking #stocks, $abl @myaccessbank $uba 
@UBAGroup , $gtb @gtbank , $zen @ZenithBank &amp; $fbn @FirstBankngr listed in #nigeria @ngxgroup  featured on the #topvolume yesterday trading over 50m #shares #HA https://t.co/YOcPwnojAH https://t.co/R44quudcFH",
1076,2023-01-25 08:53:43+00:00,Gabbiebabbi,@zenithbankcah If you don’t get out! With your 0 followers page.  @ZenithBank see the rubbish you guys are causing 🤬🤬🤬🤬 scammers everywhere,
1077,2023-01-25 08:52:34+00:00,SemiNigerian,RT @scarfizal: Yea @ZenithBank @UBAGroup in wuse 2 Abuja,
1078,2023-01-25 08:52:03+00:00,longlivebayor,"@cenbank Investigate @ZenithBank for theft, they are stealing peoples money",
1079,2023-01-25 08:52:00+00:00,onibekwe,"@ZenithBank, please what’s happening to your Internet banking platform this morning in Lagos?.
 @Peterobifc  @lasgcopa @ConsumersNCC",
1080,2023-01-25 08:51:51+00:00,ahmad_inuwah,"RT @Babarjide: @ZenithBank It is the negligence of your staffs that got me here. 1,213,000 was removed from my account 3rd of Jan at around…",
1081,2023-01-25 08:51:28+00:00,1Clinton_wills,@Opresii @ZenithBank,
1082,2023-01-25 08:51:16+00:00,longlivebayor,@ZenithBank you people are thieves,
1083,2023-01-25 08:50:20+00:00,iam_cashlope,"@ZenithBank Hiiiiiii, cydm pls",
1084,2023-01-25 08:50:09+00:00,KingMoEasy1,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
1085,2023-01-25 08:49:26+00:00,Nick_Jay_R,"RT @Babarjide: @ZenithBank It is the negligence of your staffs that got me here. 1,213,000 was removed from my account 3rd of Jan at around…",
1086,2023-01-25 08:49:05+00:00,Amobbss,"RT @rsvptemple: don’t we have enough material to initiate a class action suit v. @ZenithBank ???

it is getting embarrassing at this point.",
1087,2023-01-25 08:48:22+00:00,Gabbiebabbi,@ZenithBank Abeg if it’s only decorating Christmas 🎄 lights you guys are good for then stick to it because I don’t understand how y’all can’t have good internet for 3 days straight without jonsing or embarrassing your customers outside!!! @cenbank @ZenithBank,
1088,2023-01-25 08:46:30+00:00,tolzlani,"RT @rsvptemple: don’t we have enough material to initiate a class action suit v. @ZenithBank ???

it is getting embarrassing at this point.",
1089,2023-01-25 08:45:29+00:00,ahmedaliyu22,@scarfizal @ZenithBank @UBAGroup Jaiz Bank (Hajj House) Central Business District.,
1090,2023-01-25 08:45:13+00:00,ThanosGrandPa,"RT @yojora: @officialEFCC 
There’s massive fraud going in/through @ZenithBank , this person and many others have complained and it looks li…",
1091,2023-01-25 08:42:52+00:00,AgbochenuGrace,"@ZenithBank I made a transfer to my course rep on the 23rd of this month. I was debited but he has not been credited till now, please send it back to my account @ZenithBank","Place(_api=<tweepy.api.API object at 0x000001E6C271B370>, id='008b54241d9f5e3b', url='https://api.twitter.com/1.1/geo/id/008b54241d9f5e3b.json', place_type='city', name='Makurdi', full_name='Makurdi, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001E6C271B370>, type='Polygon', coordinates=[[[8.4779465, 7.6795931], [8.5742741, 7.6795931], [8.5742741, 7.7471333], [8.4779465, 7.7471333]]]), attributes={})"
1092,2023-01-25 08:42:40+00:00,MrDecency_,"@ZenithBank @myaccessbank @accessbank_help @access_more 
Kindly refund my money.
Return my money",
1093,2023-01-25 08:41:34+00:00,NOMSO22,"@a_ma_ka__ @ZenithBank @cenbank @falzthebahdguy @DONJAZZY @AntiCorruptIntl That's my my mum was I'll,money contributed for her treatment was wiped off my dad's @myaccessbank @UBAGroup and @ZenithBank account almost 1.2 million. They made him do police report and all that. At the end na sorry we hear. My mum is late now. These banks don't care.",
1094,2023-01-25 08:40:03+00:00,chiemekaorji,@ZenithBank Jj,
1095,2023-01-25 08:37:17+00:00,finemanforeal,@ZenithBank Tv. C.,
1096,2023-01-25 08:36:36+00:00,ayanabijoux,"RT @yojora: @officialEFCC 
There’s massive fraud going in/through @ZenithBank , this person and many others have complained and it looks li…",
1097,2023-01-25 08:35:27+00:00,Slimtee081,@_rotimiadebisi @ZenithBank Thought it was only me o....this is serious,
1098,2023-01-25 08:34:26+00:00,Rollandpolycarp,"@ZenithBank, @info_zenithbank I have been sending dms and nothing has been done. I have called customer care almost 30times nothing. I have filled form online at the bank still nothing. When will I have my refund pls? https://t.co/5obesAi7sm",
1099,2023-01-25 08:33:26+00:00,Jeyon1,"RT @yojora: @officialEFCC 
There’s massive fraud going in/through @ZenithBank , this person and many others have complained and it looks li…",
1100,2023-01-25 08:32:36+00:00,yojora,"@officialEFCC 
There’s massive fraud going in/through @ZenithBank , this person and many others have complained and it looks like the bank or @cenbank aren’t helping in any way..
It’ll be helpful if EFCC can publish the steps to report these crimes to the agency https://t.co/s1fSQNhMaw",
1101,2023-01-25 08:32:34+00:00,magnateon,"RT @ZenithBank: Tag that person under this post.

#ZenithBank #TuesdayFun #Appreciation #Tuesday https://t.co/XzKPRIogbd",
1102,2023-01-25 08:29:38+00:00,Weissma65450177,@ZenithBank @richyboy035 I make a transfer of 4100 yesterday and they debit me but they don’t credit the account I paid into,
1103,2023-01-25 08:29:28+00:00,Weissma65450177,@ZenithBank I make a transfer of 4100 yesterday and they debit me but they don’t credit the account I paid into,
1104,2023-01-25 08:28:18+00:00,Weissma65450177,@ZenithBank @SomtochukwuEm14 Check your dm,
1105,2023-01-25 08:26:30+00:00,prolificstella,"@ZenithBank kindly refund me, my N1,500 for the airtime that I bought from my app but was not credited to my number. It's been over a week now! https://t.co/tFuepsz5Ie https://t.co/JScYc8dsDA",
1106,2023-01-25 08:26:27+00:00,Kuntakinte7885,@Man__in___Black @ZenithBank @awelz_davids Same with me 2months going now..,
1107,2023-01-25 08:25:52+00:00,Adedoyi48661328,@zenithbankcah Are you sure this is real @ZenithBank customer care no u sent to me been trying to follow all the instructions giving to me but why asking for my pin?,
1108,2023-01-25 08:25:49+00:00,Kuntakinte7885,@ZenithBank @awelz_davids Direct messages I have been sending for 2months now. You people don't want to refund my money. Thieves. I will create a scene in the bank soon.,
1109,2023-01-25 08:25:32+00:00,moniquedvibe,@Babarjide @ZenithBank If Nigeria was to be called a Bank..it will be #Zenith,
1110,2023-01-25 08:23:11+00:00,gloryalio,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
1111,2023-01-25 08:22:36+00:00,Jimmydballer10,@ZenithBank Why can't I login to the app with my new phone @ZenithBank,
1112,2023-01-25 08:21:34+00:00,jojokuchi,RT @hacknonymos: Zenith bank is after my life ooo @ZenithBank I use an iPhone but not iPhone 13. And I did not login to my mobile app yeste…,
1113,2023-01-25 08:21:31+00:00,Nana_hauwa_,@ZenithBank @awelz_davids Nah lie. Unah no go assist anything. Until them press unah neck well well.,
1114,2023-01-25 08:19:24+00:00,Beckysilver19,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
1115,2023-01-25 08:18:27+00:00,temid413,@ZenithBank Please I log a failed transactions since January 4 and up till now I have not been refunded,
1116,2023-01-25 08:18:11+00:00,Emmykay2emmy,"@ZenithBank @ZenithBank are you guys thief...a failed data transaction,got debited and still yet to be refunded since Saturday...This is not the first time I have been ignoring but I can't take it any longer again o",
1117,2023-01-25 08:16:41+00:00,Emmteco1,"@ZenithBank I can't count how many times you people have debited me for no reason, countless times, with nonsense charges. Banking with you isn't idea for now to be frank, pls adjust things more. U people wanna frustrate costumers for nothing.",
1118,2023-01-25 08:14:45+00:00,blacksugar_ng,RT @a_ma_ka__: @ZenithBank Refund my 4 million naira.😭😭😭😭😭 https://t.co/QjqcjaJPk4,
1119,2023-01-25 08:14:28+00:00,Tipbam2,"@ZenithBank Am really disappointed the way they handle their customers.
You sent me message to pick up my ATM card, I came to your office at mokola Ibadan,you asked me to write down my name for almost a month now,they are still searching for it,yet to call me up again for the pick-up 👎",
1120,2023-01-25 08:13:44+00:00,scarfizal,Yea @ZenithBank @UBAGroup in wuse 2 Abuja https://t.co/xcsaaDwTG7,
1121,2023-01-25 08:12:44+00:00,Sengodson,"@a_ma_ka__ @dede_ngwa1 @ZenithBank What is wrong with zenith,I go close my account first",
1122,2023-01-25 08:12:07+00:00,meekjane2,@R_ebuka01 @ZenithBank @ZenithBank ....You should resolve this publicly.,
1123,2023-01-25 08:11:51+00:00,shodiyaadebayo1,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",
1124,2023-01-25 08:10:17+00:00,patra1708,@Dotman44580101 @Timilemon @constanceamaka2 @ZenithBank Oga what is your problem?,
1125,2023-01-25 08:06:43+00:00,Arebecca_2003,@Yucee_Loveth @man_of_royalty @ZenithBank Me na 490 Dem remove last week,
1126,2023-01-25 08:06:17+00:00,omoniyiadeleye1,@ZenithBank Help us oooooooooooo,
1127,2023-01-25 08:04:38+00:00,dragon_squadLTD,"@ZenithBank Help me with this,money not seen till date.

Kindly be informed that the referenced transaction was successfully processed from our end. Please provide this session ID (000015221218162243400003368519) to the beneficiary to contact his/her bank to confirm receipt of funds.",
1128,2023-01-25 08:02:44+00:00,dragon_squadLTD,"RT @dragon_squadLTD: @ZenithBank  please this money is still hanging.

Kindly be informed that the referenced transaction was successfully…",
1129,2023-01-25 08:02:40+00:00,SodiqSkyrain,"@JenniferRaphea2 @ZenithBank @legitngnews Have been debited up to three times just dz January for electronic money transfer levy, is dz still what they claim it is?",
1130,2023-01-25 07:56:11+00:00,Christi16599508,"@ZenithBank Use OPay &amp; Thank me later,I just got my free OPay debit card delivered to me.
No Transfer Charges,No ATM withdrawal charges,No card maintenance charges &amp; co
OPAY is simply the Best.Register via d link,Earn N1200 welcome Bonus
Enjoy banking with no stress😊 https://t.co/AUM7p11P1v https://t.co/PYkBQSxZ7m",
